,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
276,Atlético-MG,Técnico,Cuca,12.26,-0.37,2.74,4.71,23,24,,,,,,,,,,,,,,,,,,,,,42411,282,6,0.0
277,Atlético-MG,Zagueiro,Nathan Silva,7.75,-1.03,-0.4,3.85,20,24,,,,,,2.0,,,4.0,,,,,3.0,,,1.0,,2.0,1.0,95794,282,3,0.0
278,Flamengo,Meia,Andreas Pereira,7.31,-2.37,-3.2,2.98,6,24,,,,,,1.0,,,7.0,,,,,,,,1.0,,2.0,,89274,262,4,0.0
279,Atlético-MG,Atacante,Keno,10.13,-1.62,0.6,2.39,12,24,,,,,,,,,4.0,,,,,1.0,,,,,,,86485,282,5,0.0
280,Juventude,Meia,Guilherme Castilho,5.6,-1.06,2.7,3.32,19,24,,,,,1.0,1.0,,,6.0,,,,,2.0,,,,,,,101798,286,4,0.0
281,Flamengo,Atacante,Pedro,13.48,1.81,11.4,4.2,19,24,1.0,,,1.0,3.0,,,,2.0,,,,,1.0,,,,,2.0,,94583,262,5,0.0
282,Grêmio,Lateral,Vanderson,9.54,-0.9,-0.9,4.88,17,24,,,,,1.0,1.0,,,17.0,,,,,1.0,,,,,3.0,,107750,284,2,0.0
283,Atlético-MG,Atacante,Hulk,20.59,-0.5,4.4,6.7,22,24,,,,1.0,2.0,2.0,,,6.0,,,,,,,,,,2.0,,39148,282,5,4.4
284,Palmeiras,Zagueiro,Renan,5.82,0.29,2.6,3.78,15,24,,,,,,,,,4.0,,,,,5.0,,,,,4.0,,109963,275,3,0.0
285,Atlético-MG,Lateral,Dodô,6.45,-0.56,2.0,3.6,8,24,,,,1.0,,,,1.0,7.0,,,,,3.0,,,,,2.0,,68727,282,2,0.0
286,Juventude,Goleiro,Douglas Friedrich,5.06,-0.18,1.0,2.75,4,24,,,,,,,,,,,,,4.0,,,,,3.0,,,78584,286,1,0.0
